ID	Positive_score	Negative_score	Content
656	0	0	NHẬN LÀM BIỂU TRƯNG…, THỜI TRANG - Phụ kiện thời trang, Tỉnh Đồng Nai - Thành Phố Biên Hòa, 1.000₫ - https://t.co/7upOKOJLWE
657	4	0	vì sao lại có maknae như Changmin Taemin và Dowoon cơ chứ đáng yêu quá huhuhuhuhu nhất quả i am drum =)))))))
658	6	1	🌹🍃 XO, Victoria 🍃🌹 Nàng thơ nhà Victoria Secret 🤗😚 Note hương : táo xanh🍏 căng mọng hoà quyện hoa hồng🌹 quyến rũ &amp;… https://t.co/Z5wWUGfWF7
659	2	0	Máy đẹp theo zai — đang cảm thấy đáng yêu
660	1	0	Tuned into "ViệtMix - Vì Yêu -Đạt Bê Múc" by Bùi Đạt at https://t.co/dZkBRuneZZ #nowplaying
661	3	1	Hôm nay, giá vàng bất ngờ tăng mạnh do đồng USD suy yếu và những nhu cầu trả hàng của các phiên bán trước.… https://t.co/fmA2UZpODQ
662	5	0	Khách yêu nhà em lần đầu ăn cá Ngần sông khen nức trời od tiếp 5kg biếu ông bà 2 bên và od 10kg cất tủ ăn dần. Quá yêu luôn.
663	1	1	Cậu pjm đã live yếu cty còn nhét toàn highnote cho cậu này, hình như hơi quá sức với cậu í đấy
664	2	1	Chiều cao và tiểu sử của Jimmii Nguyễn và bi kịch trong tình yêu của Jim... https://t.co/8idZRUjScW qua @YouTube
665	1	0	Yêu là khi chưa xa đã nhớ, một ngày không gặp ruột gan đã cồn cào. https://t.co/T2clbILgu4
666	2	2	Vợ chồng là cái duyên cái nợ, dù yêu thương nhưng khó tránh lúc giận hờn. Nhưng với 3 cặp đôi con giáp sau, nhớ là… https://t.co/qprVJ33K3a
667	2	1	Tôi đã thêm video vào danh sách phát https://t.co/G34aPSssjW CHỊ D.Â.U LÀ N,G,Ư,Ờ,I YÊU CŨ - H,A,Y NHẤT 2018 trên
668	5	0	Trước giờ t chưa bao giờ dấu cả, yêu cầu của t rất nhiều và rất cao nên vì vẫn chưa đáp ứng đủ thì t vẫn chưa thấy hài lòng thôi
669	1	0	I liked a @YouTube video https://t.co/Jin8FG47Cq Bằng Kiều &amp; Lam Anh - Nơi Tình Yêu Bắt Đầu (Tiến Minh) PBN 104
670	2	0	Vậy, tuổi tác có tác động gì tới sự thành công của các doanh nhân? Xét riêng về độ tuổi, nó dường như không phải yế… https://t.co/2UnlDE4X1l
671	3	0	Có con gái đáng yêu quá đi &amp;lt;3 &amp;lt;3 &amp;lt;33  :'( -_- :p :o O:) :o :-p &gt;:o O:) &lt;3 &gt;:o :42: :v
672	1	0	Có ai tò mò Nhã Phương đang nói gì với ai mà khóc rưng rức vậy không? Thương cô nàng quá https://t.co/kx8lZ7LaBB
673	2	1	Huhu, sáng ra vô cty thấy hình anh người yêu chu choe dã man
674	4	0	Tiết lộ thú vị từ khoa học: Loài chim cũng sở hữu "hormone tình yêu" giống con người… https://t.co/3k78k3UaAZ
675	0	0	Người phụ nữ yêu cầu chồng trả tiền mỗi lần chung chăn gối sau khi phát hiện chồng ngoại… https://t.co/IM3FdrrdRf
676	1	0	Củ Lạc, Cô Gái M52, Yêu Đương || Tuyển Tập Những Bài Hát Thả Thính Siêu Đáng Yêu 2018:
677	2	0	Love Vietglish Fun? Become a Vietglishener! Nếu bạn yêu Vietglish Fun, hãy thành người Vietglishener! https://t.co/mCHQqpcrzi
678	1	0	Tôi đã thêm video vào danh sách phát https://t.co/yWIy1AMg9i Múa Em Yêu Trường Em (2D) - Nhạc thiếu nhi vui nhộn
679	0	0	Fan thì bản chất cũng là 1 loại khách hàng, mà KH thì mỗi người sẽ có những yêu cầu riêng. Với người này thì thế là… https://t.co/Lg19AEi1U3
680	3	1	Giá vàng hôm nay 19/4 trên thế giới tiếp tục tăng mạnh bất chấp căng thẳng địa chính trị tạm thời lắng dịu. Đồng US… https://t.co/Lo2pxm1wMf
681	2	1	C&amp;ocirc_ b&amp;eacute_ Yến Vy mới học lớp 8 bị th&amp;agrave_y gi&amp;aacute_o chủ nhiệm cưỡng bức 👉 https://t.co/uKbBz8n9KW  👈… https://t.co/7qKaP1ceiZ
682	1	0	Lộ ảnh Nhã Phương bật khóc trong đêm giữa thời điểm bị đồn yêu Nhan Phuc Lam Vinh https://t.co/hQUGdv3P5z https://t.co/4hr5xWVPz3
683	1	0	Lộ ảnh Nhã Phương bật khóc trong đêm giữa thời điểm bị đồn yêu Nhan Phúc... https://t.co/RQwIR883NZ qua @YouTube
684	2	0	Chu Ngọc Mỹ xinh xắn, Hồng Diệp đáng yêu như thế này đã đủ đốn tim người đối diện chưa nhỉ? https://t.co/y6Nudjf7uL
685	3	1	Khi người yêu lừa dối  Nhảy đẹp sexy https://t.co/80233XHaHM
686	2	0	Hôm qua bận rộn lắp máy cho các khách cả ngày👨‍🔧,sáng nay #Goodteam lại đóng hàng gấp để phục vụ các khách tiếp đây… https://t.co/BfELGGSQN0
687	1	0	Lộ ảnh Nhã Phương bật khóc trong đêm giữa thời điểm bị đồn yêu Nhan Phúc Vinh: https://t.co/kKyKRkvYty qua
688	1	0	Trước thềm đám cưới, lộ danh tính người yêu Đàm Vĩnh Hưng: https://t.co/kXc6ItkvQa qua @YouTube
689	1	0	Tôi đã thêm video vào danh sách phát https://t.co/kXc6ItkvQa Trước thềm đám cưới, lộ danh tính người yêu Đàm
690	1	0	Tôi đã thêm video vào danh sách phát https://t.co/GLpnkVM2iP Nhac Trẻ Buồn Hay Nhất 2017 I Anh Không Yêu Cô Gái Đó
691	1	1	Tôi đã thêm video vào danh sách phát https://t.co/10ttCcDoug Album Remix Giả Dối Nam Khang - Còn Yêu Nhưng Chẳng Còn
692	2	0	Tôi đã thêm video vào danh sách phát https://t.co/rXVE154CZS MASHUP YÊU - Những Bản Mashup Hay Nhất 2018 trên @YouTube
693	1	1	Tôi đã thêm video vào danh sách phát https://t.co/cnAh0MAZKF Biết Đau Nhưng Vẫn Yêu - Hồ Gia Khánh [ MV Official ] [
694	0	0	Tôi đã thêm video vào danh sách phát https://t.co/53nf5GSfNZ Anh Không Yêu Cô Gái Đó Remix - Hồ Gia Khánh | Nhạc
695	1	0	Tôi đã thêm video vào danh sách phát https://t.co/qbFqIydQci Justatee - Đã Lỡ Yêu Em Nhiều | Tuyển Tập Những Ca
696	1	0	Tôi đã thêm video vào danh sách phát https://t.co/nC3p32pvdn Đã Lỡ Yêu Em Nhiều - Tuyển Tập Những Ca Khúc Nhạc
697	1	1	Tôi đã thêm video vào danh sách phát https://t.co/MJalQrIE3F Biết Đau Nhưng Vẫn Yêu - Hồ Gia Khánh [ Video Lyric ]
698	1	1	Tôi đã thêm video vào danh sách phát https://t.co/ZzWoKCcl9f Biết Đau Nhưng Vẫn Yêu - Hồ Gia Khánh [ MV Official ] |
699	0	0	Năm nay 29 :v https://t.co/utJPQ8yzvR
700	0	0	Nhận in may thêu trọn gói theo mọi yêu cầu . 0985 004 845
701	2	0	- Địa điểm làm việc: Thanh Hóa - Kinh nghiệm: Đã có kinh Nghiệm - Chức vụ: Nhân viên - Yêu cầu bằng cấp: Đại học https://t.co/DUmTS8eWHm
702	4	1	Người yêu cũ mời bạn đi đám cưới, nếu là bạn bạn có đi không ?
703	2	0	Chiêu thức nhỏ giữ chân nhân sự: Thay vì mua quà tặng trẻ ngày 1/6, CEO Việt yêu cầu tất cả lãnh đạo ngưng tiếp khá… https://t.co/zElNzmBJ4w
704	1	0	🔥Quai bản kim sa 2 màu Xám bạc - Đen tôn da ạ, nữ nào chân trắng mang lên xuat xắc khỏi bàn lun, nổi lắm luôn ạ  🔥Odchina giá yêu #1xx
705	1	0	Yêu cầu huỷ hợp đồng vì bán hơn 30 ha đất công giá ‘bèo’ https://t.co/bit0siN2S8 https://t.co/AuAdQbGbBH
706	5	1	2 viên hoặc 1 gói trà giảm cân #CUONGANH mỗi sáng để eo thon dáng đẹp nhé các khách yêu 😘
707	2	0	Thành ủy TPHCM yêu cầu hủy hợp đồng chuyển nhượng 30ha đất dự án Phước Kiển cho Quốc Cường Gia Lai -… https://t.co/CL0mAV0mm4
708	0	1	Hai chị hơi mệt với dự án này https://t.co/hXhYtHDfLl
709	1	1	♪ Chạm Đáy Nỗi Đau - Củ Lạc - Yêu Đương - Người Âm Phủ ‣ Tuyển Tập Nhạc Trẻ Hay Nhất ‣ Osad Mới
710	4	2	🐶😌Lũn chũn CORGI chân ngắn🐶☺️  👉🏻Có cún ở đây nè: https://t.co/LKIoJIEykX  💃Cún xinh chân ngắn đáng yêu lắm nè. Bướ… https://t.co/JM2O5C33L8
711	2	0	Mang tình yêu đi khắp thành phố thật xa hoa Đến cả những miền quê ở nơi xa...
712	1	2	Sen này hẳn là có tình yêu mãnh liệt với đồ ăn đây
713	1	0	Từ khi yêu Kim Lý, Hồ Ngọc Hà thay đổi chóng mặt như thế này https://t.co/5qeGUZv2Wa qua @YouTube
714	3	0	Tuyển người coi quán nét ca sáng Thời gian: 6h30 đến 12h Lương: 1tr5 Yêu cầu: Chịu khó và chăm chỉ
715	4	0	Tiết lộ thú vị từ khoa học: Loài chim cũng sở hữu "hormone tình yêu" giống con người https://t.co/vObhGa8dqX
716	0	0	Người phụ nữ yêu cầu chồng trả tiền mỗi lần chung chăn gối sau khi phát hiện chồng ngoại… https://t.co/KhVkvpPx6l
717	7	2	Khách yêu cứ nổ đơn, việc còn lại cứ để em lo😂 Cảm ơn khách yêu đã luôn tin tưởng và đồng hành cùng em trong thời g… https://t.co/QRvVE3CK34
718	2	0	Phim Ngắn Tình Yêu 2018 - Xem Là Nghiện Luôn - Phim Ngắn Hay Nhất 2018 https://t.co/gmWw9DFoJB
719	2	0	Kết bạn Quỳnh Anh- Ly dị Tìm người yêu lâu dài - Kết bạn bốn phương - tìm bạn bốn phương kết bạn SMS,Kết bạn SDT, k… https://t.co/UJDY5upuAq
720	1	0	My Lovely Uncle Seventh Passed away yesterday.  Cậu Bãy yêu dấu của tôi vừa qua đời.
721	1	0	Lộ ảnh Nhã Phương bật khóc trong đêm giữa thời điểm bị đồn yêu Nhan Phúc... https://t.co/YOzSziCvIj qua @YouTube
722	1	1	Tỷ giá ngoại tệ ngày 19/4: USD suy yếu, lao dốc nhanh https://t.co/99WXDcrzVm https://t.co/wbJlCyiIfZ
723	0	0	Người phụ nữ yêu cầu chồng trả tiền mỗi lần chung chăn gối sau khi phát hiện chồng ngoại… https://t.co/EYP1OlOg7H
724	4	2	Hãy yêu một thằng con trai sẵn sàng dừng lại mọi cuộc chơi chỉ vì sợ bạn buồn 😊!
725	1	0	Tôi đã thêm video vào danh sách phát https://t.co/UCfvECGlEY Yêu Là "Tha Thu" | Only C | Em Chưa 18 OST | Official Music
726	2	0	Tôi đã thêm video vào danh sách phát https://t.co/LCTm1V1RO0 Lyrics | Nơi Tình Yêu Kết Thúc - Bùi Anh Tuấn trên
727	2	0	Lyrics | Nơi Tình Yêu Kết Thúc - Bùi Anh Tuấn: https://t.co/LCTm1V1RO0 via @YouTube
728	2	0	Hạt Giống Tình Yêu -  Là bài hát tuyệt đỉnh trong thánh lễ an táng https://t.co/lajgTImEfQ qua @YouTube
729	1	0	đang cảm thấy đáng yêu
730	1	0	Lộ ảnh Nhã Phương bật khóc nức nở trong đêm giữa thời điểm bị đồn yêu Nh... https://t.co/NjZJsl9hdg qua @YouTube
731	3	1	Hing hing cắt mái xong hồi teen thích làm mấy trò đáng yêu... *tưởng tượng cảnh Scy cắt mái* =)) https://t.co/BBKXhnVHNm
732	1	1	Có thai với người yêu cũ nhưng không biết, đêm tân hôn thấy thứ đó rơi t... https://t.co/jfa2JeekYg qua @YouTube
733	2	2	Mướt mà quá - Hàng nhập chuẩn đét  Bảo hành vĩnh viễn a Hãy cứ yêu đi đừng nên bối rối Charm là niềm đam mê của em
734	5	0	Bánh tráng trộn một món ăn vặt được giới trẻ rất yêu thích, món ăn này nổi tiếng ở Sài gòn và hiện nay đã rất phổ b… https://t.co/QOnEb5Ct5h
735	0	0	@doct_rs Anh yeu em mom
736	0	1	Yêu Hải Phòng, Yêu Phượng hồngg, Yêu Biển! Hải Phòng ơi ta tạm xa nhau..! https://t.co/9PY2R4434m
737	9	2	sợ bọ thì k nói nhưng anh vũ đã yếu nữa thì chớ nhảy thì có hôm phải ôm ngực thở hồng hộc lần này bị tống mẹ vào rừng luôn 🙂🙂🙂🙂🙂🙂🙂
738	0	0	Người phụ nữ yêu cầu chồng trả tiền mỗi lần chung chăn gối sau khi phát hiện chồng ngoại… https://t.co/e3JHwl9Z09
739	4	0	[OTHER] RM: Thích cô gái vs đôi mắt sexy Jin: Thích cô gái vs đôi mắt đáng yêu JH: Thích cô gái vs đôi mắt dễ thươn… https://t.co/Cd4i2mdvti
740	0	1	OMG! Bạn không thể lỡ qua live stream này. #BIGOLIVE &gt; xin chao tình yêu   https://t.co/oSoqIXChOh https://t.co/uL0iNoDxs1
741	1	1	Xôn xao ảnh Nhã Phương ngồi khóc một mình giữa tin đồn yêu Nhan Phúc Vinh: https://t.co/QavhqEsqXi via @YouTube
742	5	0	Ngày thứ năm nhiều niềm vui,  nhiều tiền nha các bạn yêu  !
743	2	0	TP.HCM yêu cầu đàm phán hủy hợp đồng bán đất cho Quốc Cường Gia Lai https://t.co/41P9R6OgGG
744	1	1	Tôi đã thêm video vào danh sách phát https://t.co/eZvkYGU1vH [Vietsub - BL] TOGETHER WITH ME - Thất tình, hãy đến yêu
745	1	0	Kim Lý bất ngờ chia sẻ về bố ruột của Subeo :o https://t.co/xsc6ZmtCNP
746	2	0	Câu chuyện tình 73 năm nồng đượm yêu thương của cựu Tổng thống Mỹ George HW Bush: "Cho đến tận bây giờ, cảm xúc và… https://t.co/IOyqnYDLL8
747	0	1	Ca sĩ Quang Lê kể chuyện ma (Người Yếu Tim Không Nên Xem): https://t.co/T9mvIkhDQR via @YouTube
748	1	0	Nhìn người yêu ai cũng thèm nhỏ dãi https://t.co/XsLMuofd4t
749	3	0	Mẹ bị nhầm là người yêu của con trai vì quá trẻ đẹp https://t.co/GSoR4xI361 https://t.co/tsKXYg6ZeR
750	2	0	Tiếp tục cho củi tươi vào lò. https://t.co/zc1kqT56oj
751	1	0	Người yêu bảo “Tao có bắt cá 2 tay thì con đó chẳng bỏ được tao đâu” và ... https://t.co/ISyXSsuCoj qua @YouTube
752	8	0	Xinh xắn đáng yêu  🎉 🎉 😍  ❤️ ❤️ 👍 👍
753	0	0	Dù anh không phải thần tiên nhưng anh nguyện yêu em tới già Dù cho dương gian đường xa nơi đâu thì anh cũng tới mà… https://t.co/zs5WaLEpr6
754	2	0	Mối tình trong mơ 77 năm yêu trọn vẹn, thủy chung của vợ chồng cựu Tổng thống Mỹ George… https://t.co/8n4fvaSPmp
755	2	0	Mối tình trong mơ 77 năm yêu trọn vẹn, thủy chung của vợ chồng cựu Tổng thống Mỹ George… https://t.co/rR6AuqHwMF
756	2	0	Quê hương tình yêu và tuổi trẻ (Sheet bài hát) https://t.co/VDXG4QBDdo
757	1	0	Karaoke Tình yêu và nước mắt | Vọng cổ hơi dài: https://t.co/0nn3fAtO9A qua @YouTube
758	3	1	Yêu một người trưởng thành, những cuối tuần không hối hả diện đồ đẹp ra phố. Họ ăn mặc bình thường chọn một góc tĩn… https://t.co/NgmGblyzvt
759	2	0	Mối tình trong mơ 77 năm yêu trọn vẹn, thủy chung của vợ chồng cựu Tổng thống Mỹ George… https://t.co/UmjfEpwaPq
760	5	0	Khám phá ngay 5 mẫu giày được các nàng yêu thích nhất hiện nay: Bạn đã sẵn sàng khám phá… https://t.co/td6X37QNG5
761	2	0	Quê hương tình yêu và tuổi trẻ (Sheet bài hát) https://t.co/xDrYRPMCg4
762	2	0	Vậy là lại sắp có 1 đám cưới khủng nhất Vbiz rồi sao? Cả nhà thấy 2 người có đẹp đôi không? 😍 https://t.co/syKPC4ZTVX
763	0	2	Mot hoc tro muon hoc thien voi thien su. Thien su yeu cau hoc tro phai giu nam gioi. neu thay k day. Ban nghi the nao?
764	1	0	Lộ ảnh Nhã Phương bật khóc trong đêm giữa thời điểm bị đồn yêu Nhan Phúc Vinh: https://t.co/iBeyRq3R6e via
765	2	2	. Cuộc sống này là chuỗi ngày của nước mắt - nụ cười - của sự ganh tị - yêu thương - lo lắng - quan tâm  và cho đi… https://t.co/iAyMzjURMV
766	0	0	OPCW yêu cầu được tự do tiếp cận các khu vực tại Douma https://t.co/nAVTCaqePm https://t.co/EK7k6yg551
767	3	0	Chúc tình yêu ngày mới tốt lành @weareoneEXO #MTVBRKPOPEXO #PremiosMTVMiaw
768	3	0	#Share cho cả nhà một số màu mix cực yêu  #Càng dùng càng ghiền  Love #Parea #Chucosmetic  Tuyển sỉ toàn quốc, chiết khấu hấp dẫn.
769	1	0	Tuyển 20 đại lý và cộng tác viên bán hàng cùng Reekii dự án giáo dục 2018- 2020. Thu nhập 10 - 30 triệu/tháng Yêu c… https://t.co/9ZS5lM5DHf
770	1	-1	Đến thăm cái chốn mà 6 tháng trước đã apply vào làm Nhân viên chăm sóc mấy bạn này. Quả là không sai so với cảm nhậ… https://t.co/uWDcZQoKdS
771	0	4	" Không có người yêu đã buồn, thêm không ai đọc tus, nỗi buồn lại tiếp đến nỗi buồn..." 💔🙂 - V A L V E -
772	1	2	Như mấy đôi yêu nhau hay giận chó đánh mèo =))))) https://t.co/QfeHS9RTv6
773	2	0	Nhạc Sống Không Lời ll LK AI CHO TÔI TÌNH YÊU ll Thanh Du Kara: https://t.co/I7voFeHIWw via @YouTube
774	1	1	Bảo bối bởi vì anh như vậy, luôn yêu thương luôn quan tâm đến Eri của mình như thế lúc nào cũng chịu những lời cay… https://t.co/YinSPNGCqy
775	0	0	CHỈ MONG SAU NÀY TRÊN 70 RỒI MÀ CHÚNG MÌNH VẪN TÌNH ĐƯỢC THẾ NÀY THÔI :3 https://t.co/lvq6zXeGSx
776	1	1	Nga yêu cầu phương Tây ngừng can thiệp công việc của OPCW https://t.co/0SB5jXEUUb https://t.co/vNsID1kx8Q
777	3	0	4 năm chờ bạn gái qua 2 mối tình, thầy giáo mới dám ngỏ lời yêu https://t.co/RxBaDVa3Jy
778	1	1	Nga yêu cầu phương Tây ngừng can thiệp công việc của OPCW https://t.co/FxjrxGNtEE https://t.co/UR9l2ZSLgZ
779	3	0	4 năm chờ bạn gái qua 2 mối tình, thầy giáo mới dám ngỏ lời yêu https://t.co/i0lpGpsJQJ
780	1	0	Agregué un video a una lista de reproducción de @YouTube https://t.co/8dp5mxziSv Yêu Một Mình - Nguyễn Đức Trường |
781	0	0	Lập nhà cái: các bác cá xem bao giờ tóc tai em không như lìn nữa? Sắp chụp kỷ yếu chứ ko là t cắt đầu tém rồi đấy..… https://t.co/L7BBxCGmxH
782	3	1	Này anh yêu ơi (ế ồ ồ ế ô), sau này nếu anh có đến với em vào một ngày đẹp trời, hãy đeo kính gọng đen to bản...
783	8	3	Chị nào thâm rộng Ck chê Ruộng vườn khô hạn bỏ bê không cày 😂 Thì về đặt thuốc bên này Hồng hào se khít Ck cày Ck yêu😍😍
784	1	1	Hàn Quốc sẽ đáp ứng nhiều yêu cầu nếu Triều Tiên từ bỏ hạt nhân https://t.co/fYIz05msUg https://t.co/DwB5NqMsa5
785	1	1	@YouTube 동영상 https://t.co/geZT5f5Sgw [Vietsub - BL] TOGETHER WITH ME - Thất tình, hãy đến yêu tôi (Tập 1)에
786	1	1	Nuôi con vất vả tháng ngày Mong con khôn lớn mai đây cậy nhờ... Nhưng ai hiểu hết chữ "Ngờ"  "Hiếu" kia chúng trả b… https://t.co/GuwBFnoSL5
787	1	0	Mình yêu nhau💋💋💋 https://t.co/lSR10PTcVx
788	2	0	Tuned into "Việt Mix - Yêu Nhầm Người....❤ - Hoàng Long Mix" by Nguyễn Hoàng Long ✪ at https://t.co/Q2ZjCVOqRE #nowplaying
789	-1	0	Hoá ra mình không phải là người duy nhất thấy Mina hôm qua là lạ với Momo =))) ôi nàng ơi, bao nhiêu cảm xúc với ng… https://t.co/GsIkR6GGK3
790	1	1	Đã từng nói nếu mà có ny thì mi sẽ bỏ, nhưng giời ơi :((( tim toi bây giờ nát tan rồi làm sao bỏ đây, yêu đến mù quáng :(((
791	1	0	Hoài niệm 30-4: “Tìm mãi yêu thương” https://t.co/N3mPwfMie0
792	2	0	Vì Yêu mà đến HAY lỗi Định Mệnh - Bài giảng ý nghĩa thầy Tâm Nguyên: https://t.co/S2oK5Zb4nz qua @YouTube
793	2	0	Vậy là lại sắp có 1 đám cưới khủng nhất Vbiz rồi sao? Cả nhà thấy 2 người có đẹp đôi không? 😍 https://t.co/WDsvfkwwtx
794	5	0	Để hôn nhân thành công, đàn ông 29 nên chọn phụ nữ 25 tuổi, yêu nhau bằng lý trí thì mới mong sung sướng!… https://t.co/2EO5cjYnT0
795	11	0	💥💥💥 Khi bạn nỗ lực hết mình bạn sẽ biết được khả năng tiềm ẩn của chính mình.   ❤️❤️❤️ Khi trao đi bằng chính Tâm m… https://t.co/bzFm3kyKzK
796	2	0	Ngán ngẩm vì yêu phải anh chàng ki bo, bát phở 30 ngàn cũng đòi chia sòng phẳng - https://t.co/6y7Dteeu9x https://t.co/4BIGt4zfpQ
797	2	2	I am 19. You fight me =)))  Đáng yêu quá cơ :v trong lúc đợi ss tiếp theo của wannaone go thì lục gif cũ ra xem 🆗… https://t.co/BGAn0aqvxh
798	2	0	Bộ ảnh kỷ niệm tình yêu kéo dài gần 7 thập kỷ của đôi vợ chồng già khiến người xem thổn thức -… https://t.co/TVXUxvKGfU
799	2	1	Chuyện tình đẹp của cặp đũa lệch chồng cao, vợ chưa đến 1m - Mới đây, đám cưới của đôi uyên ương đến từ Philippines… https://t.co/iQHQcQjy7R
800	3	1	2 lần sắp được làm bố, bạn gái lại tàn nhẫn bỏ thai, tôi chán yêu … https://t.co/mwAqeQ3XQF https://t.co/lhJfVJBGlc
801	5	0	“Năm ấy hơi lành lạnh, tuổi trẻ tươi đẹp. Biên Bá Hiền thổi tắt mười tám ngọn nến, nhắm mắt lại, mong muốn mười năm… https://t.co/S4DnzY04ZP
802	5	0	Saoo "Hồng" mãnh mẽ quá dạa Anh yêu 🤧😆💜 https://t.co/rB0t9JfNF3
803	0	1	Người là ước mơ thôi Đã có yêu đương em cho nên không cần những xa xôi Người là ước mơ thôi Thức giấc bên em trên n… https://t.co/E1XctJTOxw
804	1	1	Dừng lại đi Đáng yêu thêm nữa là tim em đứt phanh  =)))))) https://t.co/7iuDjHi76U
805	1	0	Mỗi khi anh cười là trong em như bừng sáng. Yêu anh #PremiosMTVMiaw #MTVBRKPOPEXO @weareoneEXO https://t.co/nvrrHzHCmU
806	0	0	@doyoungdanhem Tôi ms nhận ra Ten đc yêu nhường nào
807	1	2	Tôi trào nước mắt khi chứng kiến hành động của cô người yêu cũ https://t.co/hrYSFKCObN https://t.co/Zb26lQsCDw
808	2	0	Siêu đáng yêu hình ảnh chú khỉ dắt cho đi qua sông nhìn chỉ muốn vác về ngay và luôn https://t.co/QjFFqWwADg https://t.co/TeCVhKMZPS
809	2	0	Làm sao để biết % đối phương có thích lại mình hay không? - cần phải đo Đo bằng cách nào? - đo bằng tốc độ trả lời… https://t.co/A0x1ahJh00
810	1	0	[Lyric] Lai Châu thành phố tình yêu - Ngọc Ký: https://t.co/E8ckj9CWQA qua @YouTube
811	0	3	trời đm hanahaki.... ghét đọc hanahaki vl vì nó buồnnn kiểu rất khó chịu .___.
812	1	1	Hoa hậu Ngọc Hân: "Nhiều người thắc mắc sao tôi chơi chung được với hai người ghét nhau":
813	0	1	Đã vốn không ưa cái thằng tùng núi thì chớ giờ càng ngày càng ghét thậm tệ....... chúng mày sân si nó vừa vừa thôi… https://t.co/iQC5KadxLW
814	0	2	ông thầy nìn trời ơi t ghét quá huhu =((((((((
815	2	2	Có thể chửi bất kì đâu mà mấy mẹ muốn trừ trước mặt toi okay =)))) vì toi cũng ghét đứa bạn toi thích nên toi vẫn c… https://t.co/7847E6WdSE
816	0	1	@han_ryn_ Chìn chá, cái mv cả fd đều ghét đây rồi:)))
817	1	2	Ghét c u b e vcl, cứ phải làm t ghét làm gì ko biết 😒
818	0	2	ROBLOX / Trốn thoát khỏi mụ bà đáng ghét - Escape Grandmas House Obby: https://t.co/aYsBHu1hta qua @YouTube
819	0	2	Tôi đã thêm video vào danh sách phát https://t.co/aYsBHu1hta ROBLOX / Trốn thoát khỏi mụ bà đáng ghét - Escape
820	2	1	từ ng yêu đến bạn diễn/sắp diễn đều là những cái tên hot bảo sao các em gái anti k xếp lớp  yên tâm đi mìn ghét cả đôi nhé =))
821	1	1	Đhs lại còn bị gọi đc dịp làm rần rần đù mẹ rần rần chỗ nào sao bố đéo thấy (?) có ai khoe khoang chưa (?) hay là c… https://t.co/85KYfLYdDK
822	2	2	@kismetosw c cũng mới đọc đc ;; ghét cái show này dã man ý sao cứ thích đưa idol đi nhỉ
823	2	3	Thề là fan nhật nó ghét kpop vcl ý đhs Yama bảo thích BTS thui mà bả dùng từ "nghe ghê vl" "nhợn nhợn" =))) okay vu… https://t.co/jV1MaJIaA2
824	11	2	💋 Môi xinh tươi - Lười cả tô son Như cô Kim của "Ghét thì yêu thôi' nha cả nhà 💋 😘😘😘 Diễn viên Phương Anh Lê sau kh… https://t.co/LtEP6po34Q
825	0	1	@heejjang612 ghét cái show này vl í
826	4	0	Các mẹ cứ bảo nó hơi overact, bảo nó lố (tự thú nhận lúc đầu toy cũng thấy phản ứng nó buồn cười quá ko thích nhưng… https://t.co/jEuaFELi7K
827	2	1	Tay trái Nhận làm dịch vụ face Mở khóa Rip ( Xóa fb ghét ) Kháng trang hủy đăng Check pass ( CHính chủ ) Tăng like… https://t.co/OA7d7TtQkU
828	0	0	T ghét cái show đó vcl :) daume chỉ được cái hành xác con nhà ngta :) lần trc e xem khóc sml vì bias lần này kb ra… https://t.co/WtxM5w3LSo
829	1	1	Sakura bị ghét vì chuyên gia phát biểu liều phát ngôn xấu tính đó =)))) nhưng chuyện đấy chả liên quan đến việc làm… https://t.co/cLwPIcP8Id
830	0	0	thật sự mình chỉ thấy nó là vũ đạo thôi mình ko thấy có gì quá lố hay nâng lên là dẫm đạp nhau giành spotlight, các… https://t.co/tFOvmgIZYe
831	4	-1	Nana thì giờ t chỉ muốn nó không chấn thương nữa thôi, hôm qua có đứa nói đúng chính vì có vấn đề nên mới phải đổi… https://t.co/nHxiACE9h1
832	4	2	“Đừng có đi du lịch với những người bạn bình thường mà bạn muốn giữ. Bạn có thể sẽ ghét họ khi bạn thấy họ dưới áp… https://t.co/TH6KBaskB1
833	0	2	đừng có so sánh đm ghét vloz :((((
834	3	1	Phiền não nhất chính là chán ghét tất thảy hiện tại nhưg lại lười tạo ra tương lai 😊
835	1	1	Tại sao lại ghét "Yasua" đây chính là lý do đó !!!: https://t.co/jduDXozYI7 qua @YouTube
836	1	1	Ghét tiếng khoan sửa vl
837	1	1	sabah đẹp nhưng vẫn ghét
838	0	1	CJ đăng ký bản quyền tên W1 và Ang Ang not only bắt đầu chửi W1 but also "t càng thêm lý do ghét W1", "đã vậy còn đ… https://t.co/b219r0wPsB
839	0	1	ghét lắm trời ơi
840	0	0	Douma t ghét cái vai của thằng Quang Tuấn vl.
841	1	1	Hôm qua mình làm cái quái gì ấy. Ko biết bạn ghét mình chưa?
842	1	1	Tôi mong muốn được đối xử bình đẳng. Bạn không thể mang tôi xuống. Tôi sẽ không đề cập đến kẻ thù ghét của tôi. Fuc… https://t.co/Q2sK5G38vC
843	0	0	Với đàn ông Scarlet Johansson có thể là một người tình trong mơ. Nhưng đối với nữ giới mọi thứ không hề sáng sủa nh… https://t.co/0guSECVnbM
