ID	Positive_score	Negative_score	Content
339	1	0	Thể Thao 247 - Chia sẻ mới đây, HLV HAGL Dương Minh Ninh đã tiết lộ lý do giúp Xuân Trường liên tục lập siêu phẩm đ… https://t.co/MuCcBRNCFD
340	0	0	HLV HAGL tiết lộ lý do khiến Xuân Trường sút phạt là vào https://t.co/GKDbmXXjmg
341	0	0	HLV HAGL tiết lộ lý do khiến Xuân Trường sút phạt là vào https://t.co/PUBtL2zOB0
342	2	0	Đá như HAGL giúp CLB Cần Thơ khởi đầu thuận lợi https://t.co/uN4P4Ph3R8 https://t.co/Ye4SsWK1k4
343	2	0	Đá như HAGL giúp CLB Cần Thơ khởi đầu thuận lợi https://t.co/RzNy4uqFYr https://t.co/djnoJK2oPe
344	0	2	Bầu Đức: HAGL khổ sở lắm rồi, ngừng chiến thôi! https://t.co/DDw9HSDQZe https://t.co/xLeEU7aYwR
345	1	1	Tuyệt phẩm đá phạt của Lương Xuân Trường trong trận Sài Gòn vs HAGL: Trong cuộc đối đầu của… https://t.co/bn5BqYdUtm
346	0	2	Bầu Đức: HAGL khổ sở lắm rồi, ngừng chiến thôi! https://t.co/hbXWzQvwSy https://t.co/LjGRXvlQwk
347	1	1	Tuyệt phẩm đá phạt của Lương Xuân Trường trong trận Sài Gòn vs HAGL https://t.co/l29dl9B3fo
348	0	2	Bầu Đức: HAGL khổ sở lắm rồi, ngừng chiến thôi! https://t.co/BhfA9hHYOF
349	0	2	Bầu Đức: HAGL khổ sở lắm rồi, ngừng chiến thôi! https://t.co/QHZYbm42IS https://t.co/Sluo3MuKLp
350	0	0	Xuân Trường “lạc lõng” giữa HAGL: Trong nỗi nhớ Tuấn Anh https://t.co/Asm1dCLgeH https://t.co/iDYdhA38ES
351	1	1	“Siêu dự bị” khiến sao U23 HAGL “tắt điện”, bầu Đức thua … https://t.co/pWtSWUnLnK https://t.co/BhAjOLUDAo
352	0	0	HAGL đi xuống, Công Phượng thấy nhớ Tuấn Anh ở tuyến giữa https://t.co/W62Qk7LDcZ https://t.co/xiG3g1qfXl
353	0	1	&amp;#34;Siêu dự bị&amp;#34; khiến sao U23 HAGL &amp;#34;tắt điện&amp;#34;, bầu Đức thua là ai?: Những Công Phượng, Văn Thanh, Văn Toàn...nhà bầu Đức hoàn…
354	1	0	"Siêu dự bị" khiến sao U23 HAGL "tắt điện",2 bàn thắng của Trần Vũ vào lưới HAGL:: https://t.co/2jmHYuExtj qua
355	1	0	Tuyên bố của bầu Đức khiến cầu thủ HAGL gặp vấn đề tâm lý? https://t.co/jBvfvlErRm https://t.co/OH7cYsxK6o
356	1	0	Nhật ký cổ động viên | Hiệu ứng HAGL JMG tại sân Thống Nhất: https://t.co/Bl2PqZfsh7 via @YouTube
357	1	0	HAGL cam đoan khả năng hoạt động liên tục https://t.co/rQBniMf27E https://t.co/KVck76g15B
358	1	0	HAGL cam đoan khả năng hoạt động liên tục: Kiểm toán viên lưu ý khả năng hoạt… https://t.co/CZu3KcMcpS (VnExpress)
359	0	3	HAGL thất bại nặng nề với bom tấn 'khủng' đến từ Hàn Quốc?: https://t.co/Gv1WwlVWWi qua @YouTube
360	1	0	Tôi đã thêm video vào danh sách phát https://t.co/OpGSRaInjK Bầu Đức xác định thời gian HAGL bỏ V.League 2018
361	0	0	Tôi đã thêm video vào danh sách phát https://t.co/C766InXTtI HAGL mỉm cười: Văn Toàn và sự hồi sinh của một
362	1	0	Tôi đã thêm video vào danh sách phát https://t.co/cdhAmEdvtJ Hiệu ứng U23 Hà Nội – HAGL: Cú hích bóng đá Việt &amp;
363	0	0	Tôi đã thêm video vào danh sách phát https://t.co/FLOAmCeyzh Sài Gòn &amp; HAGL 3-1 Highlights &amp; Goals Xuân trường ghi
364	0	0	Tôi đã thêm video vào danh sách phát https://t.co/H0fGFylkoK Xuân Trường tiết lộ sốc HAGL 3 lần "bị choáng" dù
365	0	1	Tôi đã thêm video vào danh sách phát https://t.co/cYiHUbJ8Zq HAGL vs Than Quảng Ninh 5-0 Highlights &amp; Goals 3 SAO U23 rực
366	1	0	Cafe - cà pháo tí nào Phong độ cao của Lương Xuân Trường đang đối ngược hoàn toàn với phong độ của HAGL tại V.Leagu… https://t.co/LA3bZ82vkn
367	0	0	Tôi đã thêm video vào danh sách phát https://t.co/2dT5m0liig HAGL bết bát: Lỗi nào bầu Đức, lỗi nào thầy Hàn?
368	0	3	HAGL thất bại nặng nề với bom tấn 'khủng' đến từ Hàn Quốc? https://t.co/zu1JHt3eDU
369	0	1	Trong chuỗi trận đáng thất vọng của HAGL thời gian qua, 'bom tấn' người Hàn Quốc Kim Jin-seo được nhắc đến như một… https://t.co/Zu5XlTdD4s
370	0	3	HAGL thất bại nặng nề với bom tấn 'khủng' đến từ Hàn Quốc? https://t.co/faANrLq7Y2
371	1	0	Hiệu ứng U23 Hà Nội – HAGL: Cú hích bóng đá Việt &amp; giấc mơ châu lục: https://t.co/cdhAmEdvtJ qua @YouTube
372	0	0	Thuyền trưởng HAGL trách cứ bầu Đức gây ảnh hưởng tới đội nhà? https://t.co/QC8P3CnyUE
373	0	0	HAGL mỉm cười: Văn Toàn và sự hồi sinh của một "sát thủ": https://t.co/C766InXTtI qua @YouTube
374	0	0	Thuyền trưởng HAGL trách cứ bầu Đức gây ảnh hưởng tới đội nhà? https://t.co/GANFkUDy4B
375	0	2	Nhịp đập V-League 2018 | vòng 5 | Đà Nẵng thua sốc, HAGL thua trận thứ 2: https://t.co/CdByBKw8PQ via @YouTube
376	0	2	Công Phượng đã không còn là' bất khả xâm phạm' ở tuyển Việt Nam và HAGL: https://t.co/0y4LVOvQdI qua @YouTube
377	1	0	Xuân Trường thừa nhận HAGL mất tập trung https://t.co/e6UBey3BJa https://t.co/uZDNtWwJg0
378	0	1	Tổng hợp vòng 5 V-League 2018: Hà Nội FC vô đối, HAGL lại thua tan nát https://t.co/1lO9RyISoJ
379	0	0	HLV HAGL trả lời việc Bầu Đức dọa bỏ giải V.League vì bầu Tú: https://t.co/7L7wNR8TZQ qua @YouTube
380	0	0	Tôi đã thêm video vào danh sách phát https://t.co/7L7wNR8TZQ HLV HAGL trả lời việc Bầu Đức dọa bỏ giải
381	1	0	「Nhịp đập 360 độ thể thao (9/3) - Công Phượng, Xuân Trường và HAGL tự tin vô địch với dàn sao U23 VN」[embed width='800'...   #Youtube #rt
382	0	0	Nghịch lý HAGL và bầu Đức: Cô đơn, Lương Xuân Trường! https://t.co/HW7UFeNy43
383	0	0	Nghịch lý HAGL và bầu Đức: Cô đơn, Lương Xuân Trường! https://t.co/68oh21Q85Q https://t.co/3LHfpWp7o8
384	2	0	Nhiều người không tin, còn bạn? #video #bầuĐức #HAGLrútkhỏiVLeague https://t.co/5xJYgtuH2u https://t.co/vRKH7nuwmw
385	1	1	Lo cho tâm lý cầu thủ HAGL https://t.co/bEt74LybiS
386	1	1	Lo cho tâm lý cầu thủ HAGL https://t.co/xGTuFZdHjW https://t.co/gD8fyGtzX7
387	1	1	Lo cho tâm lý cầu thủ HAGL https://t.co/DTzQJN4TI2 https://t.co/7zqn3MQTVu
388	1	1	HLV HAGL cũng phải phát bực vì Công Phượng https://t.co/DCCSASm1aY https://t.co/tPxkgBQkBh
389	-2	1	Duy Mạnh quyết không tha thứ cho trung vệ HAGL - Duy Mạnh: Xin đừng làm mất nồi cơm của người khác… https://t.co/uYK2MmmPzl
390	-2	1	Duy Mạnh quyết không tha thứ cho trung vệ HAGL - Duy Mạnh: Xin đừng làm ... https://t.co/hkaXp663Oc qua @YouTube
391	-2	1	Duy Mạnh quyết không tha thứ cho trung vệ HAGL - Duy Mạnh: Xin đừng làm mất nồi cơm của người khác:
392	-2	0	Tôi đã thêm video vào danh sách phát https://t.co/GR0OlgzMOI Duy Mạnh quyết không tha thứ cho trung vệ HAGL - Duy
393	1	1	Rời phố Núi, ‘kẻ biệt phái’ của HAGL rực rỡ đến khó tin: https://t.co/yfy4bdzkhF qua @YouTube
394	2	2	HAGL giận cá chém thớt đem 5 bàn Hà Nội tặng mình gửi cho Than Quảng Ninh: https://t.co/H8MnI1nBjw qua @YouTube
395	2	1	Rời phố Núi, 'kẻ biệt phái' của HAGL rực rỡ đến khó tin l Tin bóng đá 24h: https://t.co/eKBV4vLVdu via @YouTube
396	1	0	Tôi đã thêm video vào danh sách phát https://t.co/eKBV4vLVdu Rời phố Núi, 'kẻ biệt phái' của HAGL rực rỡ đến
397	1	0	Thể Thao 247 - Khi mà HLV Dương Minh Ninh và GĐKT Chung Hae Seong đang chật vật ở HAGL thì người phải ra đi, HLV Đi… https://t.co/DQ8qbe860A
398	1	1	Rời phố Núi, ‘kẻ biệt phái’ của HAGL rực rỡ đến khó tin https://t.co/GdzvaWuocR
399	1	1	Rời phố Núi, ‘kẻ biệt phái’ của HAGL rực rỡ đến khó tin https://t.co/Yy2NM2f4SK
400	0	0	Xuân Trường tiết lộ sốc HAGL 3 lần "bị choáng" dù có siêu phẩm: https://t.co/H0fGFylkoK qua @YouTube
401	1	1	Lộ diện bản hợp đồng thất bại của GĐKT Chung Hae-soung tại HAGL l Tin bóng đá 24h: https://t.co/LuprFsiXVE via
402	1	2	HLV Park rất tức giận và chán cầu thủ này lắm rồi. :( :( https://t.co/jjzEz5QKtI
403	0	1	HAGL vs Than Quảng Ninh 5-0 Highlights &amp; Goals 3 SAO U23 rực cháy, thắng lợi bùng nổ: https://t.co/cYiHUbJ8Zq qua @YouTube
404	1	0	Sài Gòn &amp; HAGL 3-1 Highlights &amp; Goals Xuân trường ghi tuyệt phẩm: https://t.co/FLOAmCeyzh qua @YouTube
405	1	1	Chứng kiến HAGL thua thảm, HLV Lê Thụy Hải hiến kế cho tướng Ninh https://t.co/09wUG4wByT https://t.co/YO9TThl1r9
406	2	0	Tôi đã thích video https://t.co/I5aFsvhrU0 TRỰC TIẾP bóng đá HAGL vs Sài Gòn: Xuân Trường lập siêu phẩm đá
407	1	0	HLV Lê Thụy Hải gây sốc khi nói về HAGL và cầu thủ Thanh Hóa l Tin bóng đá 24h: https://t.co/kQgsCuuScC via
408	0	0	Tôi đã thêm video vào danh sách phát https://t.co/kQgsCuuScC HLV Lê Thụy Hải gây sốc khi nói về HAGL và cầu thủ
409	2	0	Xin chúc mừng 'anh Hai miền Tây' đã có chiến thắng đầu tay trong sự nghiệp cầm quân. :)  #thethao #PhanVanTaiEm https://t.co/1sAzkoq478
410	-1	0	HLV của HAGL không hài lòng về Công Phượng: https://t.co/QrzoQTIpuU qua @YouTube
411	0	0	I added a video to a @YouTube playlist https://t.co/QrzoQTIpuU HLV của HAGL không hài lòng về Công Phượng
412	1	1	Xuân Trường nói gì khi HAGL thua sốc trên sân Thống Nhất?: https://t.co/ui5jAzB5rI qua @YouTube
413	0	1	Tôi đã thêm video vào danh sách phát https://t.co/ui5jAzB5rI Xuân Trường nói gì khi HAGL thua sốc trên sân Thống
414	0	0	HLV Phan Văn Tài Em đã nói như thế này sau khi đánh bại HAGL: https://t.co/Fnv6vSok23 qua @YouTube
415	0	1	Chúng tôi nghĩ HAGL cũng khó trụ hạng ở V-league: https://t.co/AC791rIgsd via @YouTube
416	0	1	Tôi đã thêm video vào danh sách phát https://t.co/AC791rIgsd Chúng tôi nghĩ HAGL cũng khó trụ hạng ở V-league trên
417	0	0	HLV Lê Thụy Hải gây sốc khi nói về HAGL và cầu thủ Thanh Hóa: https://t.co/qjhcQCs8nN qua @YouTube
418	1	0	(TTO) HLV Tài Em mộc mạc dễ thương sau khi đánh bại HAGL https://t.co/lD6K6EDrod https://t.co/lD6K6EDrod
419	1	0	(TTO) HLV Tài Em mộc mạc dễ thương sau khi đánh bại HAGL https://t.co/lD6K6EDrod
420	0	1	Thầy trò Phan Văn Tài Em vỡ òa cảm xúc sau trận thắng HAGL https://t.co/sMnMXGYiqz https://t.co/C26KL4VQe6
421	1	0	Thấy gì sau chiến thắng bất ngờ của Sài Gòn FC trước HAGL? https://t.co/rnJmHXJbt5 https://t.co/iaiwxWwato
422	0	0	Dư âm Sài Gòn 3-1 HAGL: Thành bại ở hàng thủ https://t.co/szDBkZ52Ar https://t.co/Xk2VzipCZM
423	0	1	HAGL thua Sài Gòn FC là vì bầu Đức? https://t.co/yB1u4RI5V8 https://t.co/xOOK9nSQ9d
424	0	1	Chưa cần Bầu Đức Nói Rút CLB HAGL cũng khó bám trụ V-league: https://t.co/x0mNkaL67c via @YouTube
425	0	1	Tôi đã thêm video vào danh sách phát https://t.co/x0mNkaL67c Chưa cần Bầu Đức Nói Rút CLB HAGL cũng khó bám trụ
426	1	0	HAI LÚA Tài Em mộc mạc dễ thương sau khi đánh bại HAGL: https://t.co/03VUOQ4Duc via @YouTube
427	-1	0	HLV của HAGL không hài lòng về Công Phượng: https://t.co/7bXz1OnkWm via @YouTube
428	-1	0	Tôi đã thêm video vào danh sách phát https://t.co/7bXz1OnkWm HLV của HAGL không hài lòng về Công Phượng trên
429	0	0	Tôi đã thêm video vào danh sách phát https://t.co/LiwYB7Z8vS HLV Lê Thụy Hải gây sốc khi nói về HAGL và cầu thủ
430	0	1	HAGL thua tan nát, fan vẫn mê tít Công Phượng https://t.co/AQlfpblbH4 https://t.co/NVbrLEeJuB
431	-1	0	(TTO) HLV của HAGL không hài lòng về Công Phượng https://t.co/A84R9nCnJq https://t.co/A84R9nCnJq
432	-1	0	(TTO) HLV của HAGL không hài lòng về Công Phượng https://t.co/A84R9nCnJq
433	1	1	Xuân Trường: HAGL thua, siêu phẩm cũng chẳng còn đẹp https://t.co/edmw5qLDeY https://t.co/6akb2gCn8q
434	0	0	HLV Park Hang Seo rất thất vọng với cầu thủ HAGL: https://t.co/ACstWnQKzE qua @YouTube
435	0	0	Tôi đã thêm video vào danh sách phát https://t.co/ACstWnQKzE HLV Park Hang Seo rất thất vọng với cầu thủ HAGL trên
436	0	0	Đến HLV HAGL cũng không chịu nổi Công Phượng https://t.co/1tefa9sjV3
437	1	0	Thể Thao 247 - Đến HLV HAGL cũng không chịu nổi Công Phượng, ĐT nữ Việt Nam về đến Hà Nội... là những tin tức bóng… https://t.co/5NC0hOMt68
438	0	0	Đến HLV HAGL cũng không chịu nổi Công Phượng https://t.co/RY8X0bgwvr
439	0	0	HLV Lê Thụy Hải gây sốc khi nói về HAGL và cầu thủ Thanh Hóa https://t.co/JQ0PxaHRSK
440	3	1	Thể Thao 247 - HLV Dương Minh Ninh hài lòng dù thua trận, Coutinho thất vọng... là những tin tức bóng đá nổi bật ch… https://t.co/sO9BgAlMDk
441	0	0	HLV Lê Thụy Hải gây sốc khi nói về HAGL và cầu thủ Thanh Hóa https://t.co/DEh4Y27SE4
442	1	1	HLV HAGL thừa nhận học trò dao động trước tin bầu Đức cho nghỉ V-League: HLV trưởng CLB… https://t.co/OO85Ymp8mG
443	0	0	HLV Park Hang Seo rất thất vọng với cầu thủ HAGL: https://t.co/obQYjxLayr qua @YouTube
444	0	0	(TTO) CĐV không muốn và không tin bầu Đức rút HAGL khỏi V.League https://t.co/ZMTuyFBAHS https://t.co/ZMTuyFBAHS
445	0	0	(TTO) CĐV không muốn và không tin bầu Đức rút HAGL khỏi V.League https://t.co/ZMTuyFBAHS
446	1	1	HLV trưởng CLB HAGL Dương Minh Ninh thừa nhận các học trò của ông có phần dao động trước thông tin bầu Đức cho nghỉ… https://t.co/ZGl4F6JgeR
447	1	1	HLV trưởng CLB HAGL Dương Minh Ninh thừa nhận các học trò của ông có phần dao động trước thông tin bầu Đức cho nghỉ… https://t.co/jo0x6tgtA0
448	0	2	Công Phượng bị chê sau trận thua của HAGL https://t.co/wvPNh80mY6
449	0	0	Chưa cần bầu Đức dọa bỏ giải, HAGL cũng đang lâm nguy rồi - Kênh 14  https://t.co/A1GJ89zM5B
450	0	0	Chưa cần bầu Đức dọa bỏ giải, HAGL cũng đang lâm nguy rồi - Kênh 14  https://t.co/Fsgm4Jbjej
451	1	0	Tôi đã thêm video vào danh sách phát https://t.co/8pNK3som63 Nhịp đập 360: Sao HAGL Gây Thất Vọng Lớn với NHM
452	0	0	CĐV không muốn và không tin bầu Đức rút HAGL khỏi V.League: https://t.co/NtbigALhyv via @YouTube
453	0	0	Tôi đã thêm video vào danh sách phát https://t.co/NtbigALhyv CĐV không muốn và không tin bầu Đức rút HAGL khỏi
454	2	0	Trở lại với bóng đá nước nhà với những kết quả đáng chú ý ở vòng 5 Nuti Cafe V-League diễn ra vào chiều ngày hôm qu… https://t.co/HprliZ1SAG
455	0	1	Ông chủ CLB HAGL - Đoàn Nguyên Đức đã từ chối cuộc họp với Bộ Văn hóa - Thể thao &amp; Du lịch với lý do không có bằng… https://t.co/SoI53JTPv4
456	0	1	Ông chủ CLB HAGL - Đoàn Nguyên Đức đã từ chối cuộc họp với Bộ Văn hóa - Thể thao &amp; Du lịch với lý do không có bằng… https://t.co/hCgcOuadG0
457	2	0	Sân Thống Nhất rực đỏ vì CĐV HAGL: https://t.co/RRizHbK8kf via @YouTube
458	2	0	Tôi đã thêm video vào danh sách phát https://t.co/RRizHbK8kf Sân Thống Nhất rực đỏ vì CĐV HAGL trên @YouTube
459	2	0	SIÊU PHẨM CỦA XUÂN TRƯỜNG VÀ KHOẢNH KHẮC TUYỆT ĐẸP CỦA HAGL TẠI SÀI GÒN | U23 VIETNAM | VNT:
460	2	0	Xuân Trường với pha ghi bàn đẹp những không giúp HAGL 1-3 SÀI GÒN F: https://t.co/32Ldr9ELiz via @YouTube
461	1	0	Bùi Trần Vũ phải nén cảm xúc khi hai lần chọc thủng lưới HAGL https://t.co/Ncrh5TVujs
462	1	0	Bùi Trần Vũ phải nén cảm xúc khi hai lần chọc thủng lưới HAGL: HLV Dương Minh Ninh gửi lời… https://t.co/t6cWC68Aya
463	2	0	Điểm tin bóng đá Việt Nam sáng 15/04: Tuấn Anh ở lại Hàn Quốc, HAGL bỏ giải? https://t.co/wRToo6xfWf https://t.co/uLiItNIWeN
464	0	1	"Thông tin bầu Đức nghỉ V.League thật sự khiến các cầu thủ HAGL có phần nào dao động tâm lý." - HLV Dương Minh Ninh  #vietnamfootball
465	3	0	Điểm tin bóng đá Việt Nam sáng 15/04: Tuấn Anh ở lại Hàn Quốc điều trị; HAGL dao động khi bầu Đức bỏ giải https://t.co/SnAH0RDrw4
466	1	2	HAGL thua đậm, HLV Dương Minh Ninh chúc mừng trò cũ Trần Vũ https://t.co/c5MzNfTES0 https://t.co/FADj5acyLT
467	0	0	HLV Park Hang Seo rất thất vọng với cầu thủ HAGL https://t.co/NK5EKwBgAh
468	0	0	Thể Thao 247 - Màn trình diễn của dàn sao HAGL, đặc biệt là Công Phượng đã khiến HLV Park Hang Seo rất thất vọng.HL… https://t.co/x56CJxZgRn
469	0	0	HLV Park Hang Seo rất thất vọng với 1 cầu thủ HAGL https://t.co/1cycHyixVl
470	1	0	HLV Tài Em cười tít mắt sau chiến thắng của Sài Gòn FC trước HAGL https://t.co/YxzHoyWAaj https://t.co/r1HOnzcvIu
471	0	0	Tôi đã thêm video vào danh sách phát https://t.co/QCHULnJnas SỐC: Không phải HAGL, đây mới là đội bóng sắp rút
472	0	0	Tôi đã thêm video vào danh sách phát https://t.co/1Ll8iQkOiS Tổng hợp: Hà Nội 5-0 HAGL (Vòng 3 V-League 2018) 5/4/2018
473	0	0	Tôi đã thêm video vào danh sách phát https://t.co/BHpT3ukL4a Tổng hợp: Sài Gòn 3-1 HAGL (Vòng 5 V-League 2018) trên
474	0	0	Có ai thấy thương híp không https://t.co/6LcQG19R09
475	2	0	Thấy gì sau chiến thắng bất ngờ của Sài Gòn FC trước HAGL? - Bóng đá 24h  https://t.co/O2x5sFagvv
476	0	0	Tổng hợp: Sài Gòn 3-1 HAGL (Vòng 5 V-League 2018) https://t.co/BHpT3ukL4a
477	2	0	Thấy gì sau chiến thắng bất ngờ của Sài Gòn FC trước HAGL? - Bóng đá 24h  https://t.co/spIc4DaZE0
478	0	0	HAGL phơi bày tử huyệt https://t.co/pGBlHTROPG https://t.co/EExSAJCW7P
479	2	0	Thấy gì sau chiến thắng bất ngờ của Sài Gòn FC trước HAGL? - Bóng đá 24h  https://t.co/EiJZRyr32T
480	2	0	Thấy gì sau chiến thắng bất ngờ của Sài Gòn FC trước HAGL? - Bóng đá 24h  https://t.co/7UR09quawC
481	0	0	Tôi đã thêm video vào danh sách phát https://t.co/W0X321pYuF Bảng xếp hạng vòng 5 V.League: Bất ngờ HAGL trên
482	0	0	Bầu Đức chưa ra tay, HAGL đã tự đẩy mình xa khỏi V.League - Soha  https://t.co/nuNAcNv53U
483	0	0	Cầu thủ HAGL dao động trước tin bầu Đức tính bỏ V-League - Báo Thể thao &amp; Văn hó  https://t.co/oWuc4BDqDk
484	0	0	Cầu thủ HAGL dao động trước tin bầu Đức tính bỏ V-League - Báo Thể thao &amp; Văn hó  https://t.co/sG66nE6aX7
485	0	0	Cầu thủ HAGL dao động trước tin bầu Đức tính bỏ V-League - Báo Thể thao &amp; Văn hó  https://t.co/GPigGTJPt2
486	1	0	HAGL đấu Sài Gòn FC: Chờ Công Phượng tỏa sáng https://t.co/TeHeQSEJyu https://t.co/tNGsGs7R72
487	0	0	Kết quả Sài Gòn vs HAGL trận đấu vòng 5 V-League 2018 https://t.co/zUWIVZ7BOb https://t.co/tCblcvewo1
488	0	1	HLV HAGL lý giải thất bại 1-3 trước Sài Gòn FC https://t.co/bQRbrxkN79 https://t.co/wbmke30FCy
489	2	-1	https://t.co/l47vDoLR3q có dễ rút khỏi V-League?: Bóng đá Việt Nam không thiếu trường hợp “bỏ giải”. Gần nhất… https://t.co/30Skqcb8nq
490	0	0	Tôi đã thêm video vào danh sách phát https://t.co/q20ZmeLjy4 HAGL thảm bại trước Sào Gòn, Hà Nội thăng hoa, Nam
491	1	2	Kết quả bóng đá Sài Gòn vs HAGL Siêu phẩm Xuân Trường, người cũ trừng phạt: https://t.co/LD8oV94WgM qua
492	0	1	HAGL thất bại, Công Phượng bị thầy chê tơi tả https://t.co/MwpI35Nkte https://t.co/A49b6TrrP0
493	0	0	HAGL thảm bại trước Sào Gòn, Hà Nội thăng hoa, Nam Định chìm sâu đáy BXH Vòng 5 VLeague 1 - 2018:
494	0	1	HAGL thất bại, Công Phượng bị thầy chê tơi tả https://t.co/xTg40VaPzs
495	0	1	HAGL thất bại, Công Phượng bị thầy chê tơi tả https://t.co/aPmUAT1E7t https://t.co/AjSM5hRUZH
496	0	3	Dù tạo ra siêu phẩm ngay từ hiệp 1, nhưng Xuân Trường vẫn bất lực nhìn cả đội thua nặng nề trước CLB Sài Gòn :( https://t.co/jhVYnqh0ZU
497	0	1	Tôi đã thêm video vào danh sách phát https://t.co/sff4MVR70o Khiến đội bóng cũ HAGL ôm hận, Bùi Trần Vũ nói
498	0	0	Tôi đã thêm video vào danh sách phát https://t.co/TBZZCEC27p TRỰC TIẾP: HAGL - SAIGON | KHÔNG KHÍ TẠI SVD THỐNG
499	0	1	Tôi đã thêm video vào danh sách phát https://t.co/f1gCFPk43K Trận thua đậm đà của HAGL trước CLB Sài Gòn vòng 5
500	0	1	Trận thua đậm đà của HAGL trước CLB Sài Gòn vòng 5 V League: https://t.co/f1gCFPk43K qua @YouTube
501	1	2	Khiến đội bóng cũ HAGL ôm hận, Bùi Trần Vũ nói lời khó nghe l Tin bóng đá 24h: https://t.co/3Zxx6K23Im via
502	0	1	Tôi đã thêm video vào danh sách phát https://t.co/3Zxx6K23Im Khiến đội bóng cũ HAGL ôm hận, Bùi Trần Vũ nói
503	3	0	Tôi đã thêm video vào danh sách phát https://t.co/E2Gh1wbcMo Thắng lớn trước HAGL, HLV Sài Gòn "tặng quà" cho cựu
504	0	1	HAGL THUA ĐẬM SÀI GÒN FC HLV DƯƠNG MINH NINH NÓI GÌ ? https://t.co/bkrBgukXbx
505	0	1	(TTO) Cựu cầu thủ HAGL khiến Xuân Trường và đồng đội thua đậm Sài Gòn https://t.co/rZja6xJ3IE https://t.co/rZja6xJ3IE
506	0	1	(TTO) Cựu cầu thủ HAGL khiến Xuân Trường và đồng đội thua đậm Sài Gòn https://t.co/rZja6xJ3IE
507	0	1	Tôi đã thêm video vào danh sách phát https://t.co/bkrBgukXbx HAGL THUA ĐẬM SÀI GÒN FC HLV DƯƠNG MINH NINH NÓI GÌ ?
508	1	2	Thể Thao 247 - Bùi Trần Vũ đã có những chia sẻ đầy bất ngờ khi lập cú đúp vào đội lưới HAGL.'Người cũ' của Bầu Đức… https://t.co/PyFAJtwmMZ
509	6	0	HLV Tài Em: 'Thắng HAGL vui quá, hơn 1 năm mới được thắng' l Tin bóng đá 24h: https://t.co/aXySGzG4dK via @YouTube
510	5	0	Tôi đã thêm video vào danh sách phát https://t.co/aXySGzG4dK HLV Tài Em: 'Thắng HAGL vui quá, hơn 1 năm mới được
511	1	1	HLV Tài Em, bầu Đại vỡ òa với chiến thắng trước HAGL https://t.co/P6YypXrgqT https://t.co/gHOL6jus40
512	2	1	HAGL thêm một trận nữa bị ăn "hành". Có bạn nào cảm giác mùa này HAGL thua dễ hơn cả mùa trước không nhỉ? :o… https://t.co/u3fAEBBCk1
513	1	1	HLV trưởng HAGL ông Dương Minh Ninh hài lòng về lối chơi của đội bóng trước Sài Gòn FC nhưng cảm thấy tiếc nuối khi… https://t.co/MGpEeBqoIY
514	0	1	'Người cũ' của Bầu Đức nói gì khi ghi 2 bàn kết liễu HAGL https://t.co/eA8oYfRLbX
515	0	1	'Người cũ' của Bầu Đức nói gì khi ghi 2 bàn kết liễu HAGL https://t.co/5nonzGGH9T
516	0	2	Sai lầm chết người, HAGL thảm bại trước đội bét bảng V-League https://t.co/OtKSp85H4B
517	1	1	HLV Tài Em, bầu Đại vỡ òa với chiến thắng trước HAGL https://t.co/qoiWetTqdg
518	0	0	XUÂN TRƯỜNG NÓI GÌ SAU TRẬN HAGL VS SÀI GON FC VÒNG 5 V.LEAGUE 2018 https://t.co/pOP4W5QZow
519	0	0	Tôi đã thêm video vào danh sách phát https://t.co/pOP4W5QZow XUÂN TRƯỜNG NÓI GÌ SAU TRẬN HAGL VS SÀI GON FC VÒNG 5
520	1	0	Đánh bại HAGL, Sài Gòn FC như nắng hạn gặp mưa rào https://t.co/oT2SdMQm6V https://t.co/DA90SqbQbP
521	0	1	Xuân Trường lại sút phạt đẹp mắt nhưng HAGL vẫn thua Sài Gòn https://t.co/E81AkJe60a
522	2	1	Thua tan nát Sài Gòn FC, HLV HAGL vẫn khen Công Phượng l Tin bóng đá 24h: https://t.co/cn8UZPMvux via @YouTube
523	1	1	Tôi đã thêm video vào danh sách phát https://t.co/cn8UZPMvux Thua tan nát Sài Gòn FC, HLV HAGL vẫn khen Công Phượng l
524	3	1	Thể Thao 247 - HLV Phan Văn Tài Em đã có những chia sẻ đầy bất ngờ về chiến thắng đầu tay tại V.League 2018.HLV Tài… https://t.co/9Q2eS4pePv
525	5	0	HLV Tài Em: 'Thắng HAGL vui quá, hơn 1 năm mới được thắng' https://t.co/OamNNK1iot
526	5	0	HLV Tài Em: 'Thắng HAGL vui quá, hơn 1 năm mới được thắng' https://t.co/sKvB9UZ2Vu
527	0	1	Xuân Trường lại sút phạt đẹp mắt nhưng HAGL vẫn thua Sài Gòn https://t.co/zd8r9RKLO9 https://t.co/U6OC79sXNB
528	0	0	Tôi đã thêm video vào danh sách phát https://t.co/rgR4TVN8a5 Highlights: Sài Gòn 3-1 HAGL (Vòng 5 V-League 2018) trên
529	0	1	Có HLV Park Hang Seo “tiếp sức”, HAGL vẫn thua https://t.co/qKybpQowwC https://t.co/qx5MmyTvDr
530	1	1	Xuân Trường nói gì khi HAGL thua sốc Sài Gòn FC ? l Tin bóng đá 24h: https://t.co/UjHVrP42Ve via @YouTube
